Forecast_Week,Store,Dept,Predicted_Sales
2013-01-11,23,26,19471.2734375
2013-01-11,23,27,5261.02001953125
2013-01-11,23,28,2248.159912109375
2013-01-11,23,29,12424.4189453125
2013-01-11,23,30,6518.669921875
2013-01-11,23,31,6176.60546875
2013-01-11,23,32,9348.18359375
2013-01-11,23,33,11735.759765625
2013-01-11,23,34,29289.05859375
2013-01-11,23,35,5557.58935546875
2013-01-11,23,36,2907.27392578125
2013-01-11,23,38,46356.4296875
2013-01-11,23,40,66018.4921875
2013-01-11,23,41,2281.917724609375
2013-01-11,23,42,15787.3779296875
2013-01-11,23,44,8119.39892578125
2013-01-11,23,45,52.136268615722656
2013-01-11,23,46,37845.21875
2013-01-11,23,48,147.63226318359375
2013-01-11,23,49,25266.517578125
2013-01-11,23,50,10340.001953125
2013-01-11,23,51,145.25775146484375
2013-01-11,23,52,3115.72509765625
2013-01-11,23,54,145.9412078857422
2013-01-11,23,55,20085.1796875
2013-01-11,23,56,3185.677001953125
2013-01-11,23,58,8048.85546875
2013-01-11,23,59,899.8667602539062
2013-01-11,23,60,496.750244140625
2013-01-11,23,67,15913.5283203125
2013-01-11,23,71,15552.94140625
2013-01-11,23,72,55175.03515625
2013-01-11,23,74,59450.37890625
2013-01-11,23,79,29906.58984375
2013-01-11,23,80,1196.5552978515625
2013-01-11,23,81,10773.8232421875
2013-01-11,23,82,32976.33203125
2013-01-11,23,83,1217.7564697265625
2013-01-11,23,85,5732.86572265625
2013-01-11,23,87,38870.2421875
2013-01-11,23,90,27461.787109375
2013-01-11,23,91,24642.400390625
2013-01-11,23,92,89002.0546875
2013-01-11,23,93,2112.38134765625
2013-01-11,23,94,337.1836242675781
2013-01-11,23,95,53557.2265625
2013-01-11,23,96,18324.416015625
2013-01-11,23,97,9328.759765625
2013-01-11,23,98,190.73220825195312
2013-01-11,24,1,20322.916015625
2013-01-11,24,2,42055.61328125
2013-01-11,24,3,9352.3740234375
2013-01-11,24,4,32051.134765625
2013-01-11,24,5,22002.033203125
2013-01-11,24,6,18736.947265625
2013-01-11,24,7,12596.90625
2013-01-11,24,8,54755.8359375
2013-01-11,24,9,29979.345703125
2013-01-11,24,10,28810.353515625
2013-01-11,24,11,18080.0390625
2013-01-11,24,12,4621.49365234375
2013-01-11,24,13,32351.533203125
2013-01-11,24,14,27705.685546875
2013-01-11,24,16,13024.8623046875
2013-01-11,24,17,15436.1015625
2013-01-11,24,18,17342.0859375
2013-01-11,24,19,469.9560852050781
2013-01-11,24,20,4631.130859375
2013-01-11,24,21,6575.96142578125
2013-01-11,24,22,12274.51953125
2013-01-11,24,23,28458.259765625
2013-01-11,24,24,6109.37255859375
2013-01-11,24,25,10109.689453125
2013-01-11,24,26,7664.2138671875
2013-01-11,24,27,2417.9873046875
2013-01-11,24,28,1127.1156005859375
2013-01-11,24,29,5199.9208984375
2013-01-11,24,30,4046.5068359375
2013-01-11,24,31,2813.097900390625
2013-01-11,24,32,6074.06689453125
2013-01-11,24,33,6344.39501953125
2013-01-11,24,34,14077.00390625
2013-01-11,24,35,2687.11181640625
2013-01-11,24,36,1011.1658325195312
2013-01-11,24,37,3407.809814453125
2013-01-11,24,38,57429.09765625
2013-01-11,24,40,46845.890625
2013-01-11,24,41,1359.4962158203125
2013-01-11,24,42,6491.29052734375
2013-01-11,24,44,4778.0458984375
2013-01-11,24,45,176.24537658691406
2013-01-11,24,46,14859.1923828125
2013-01-11,24,49,5466.3955078125
2013-01-11,24,50,1017.0884399414062
2013-01-11,24,51,0.0
2013-01-11,24,52,1205.0797119140625
2013-01-11,24,54,94.79638671875
2013-01-11,24,55,10768.921875
2013-01-11,24,56,1187.5821533203125
2013-01-11,24,58,3373.7802734375
2013-01-11,24,59,525.1599731445312
2013-01-11,24,60,485.6645202636719
2013-01-11,24,67,8578.5888671875
2013-01-11,24,71,5122.24658203125
2013-01-11,24,72,47774.32421875
2013-01-11,24,74,21972.759765625
2013-01-11,24,79,23486.880859375
2013-01-11,24,80,30418.474609375
2013-01-11,24,81,26663.587890625
2013-01-11,24,82,21842.470703125
2013-01-11,24,83,4468.64404296875
2013-01-11,24,85,1503.4482421875
2013-01-11,24,87,30350.8671875
2013-01-11,24,90,88375.3359375
2013-01-11,24,91,55114.328125
2013-01-11,24,92,148910.453125
2013-01-11,24,93,43575.63671875
2013-01-11,24,94,47754.73046875
2013-01-11,24,95,92848.3671875
2013-01-11,24,96,13546.11328125
2013-01-11,24,97,21292.08203125
2013-01-11,24,98,12178.9267578125
2013-01-11,24,99,1143.326416015625
2013-01-11,25,1,20240.79296875
2013-01-11,25,2,34558.8515625
2013-01-11,25,3,8249.908203125
2013-01-11,25,4,19665.427734375
2013-01-11,25,5,14227.478515625
2013-01-11,25,6,5090.77685546875
2013-01-11,25,7,13155.5087890625
2013-01-11,25,8,30492.919921875
2013-01-11,25,9,13422.7431640625
2013-01-11,25,10,23334.986328125
2013-01-11,25,11,9410.1865234375
2013-01-11,25,12,2070.92529296875
2013-01-11,25,13,23302.60546875
2013-01-11,25,14,10393.7392578125
2013-01-11,25,16,5168.232421875
2013-01-11,25,17,10509.50390625
2013-01-11,25,18,11553.9970703125
2013-01-11,25,19,0.0
2013-01-11,25,20,2635.1181640625
2013-01-11,25,21,4161.2685546875
2013-01-11,25,22,5653.83837890625
2013-01-11,25,23,17345.3515625
2013-01-11,25,24,3100.0849609375
2013-01-11,25,25,7117.10546875
2013-01-11,25,26,4175.79150390625
2013-01-11,25,27,1016.91845703125
2013-01-11,25,28,879.4962768554688
2013-01-11,25,29,3028.335205078125
2013-01-11,25,30,1916.900390625
2013-01-11,25,31,1174.1207275390625
2013-01-11,25,32,3401.240966796875
2013-01-11,25,33,3090.634033203125
2013-01-11,25,34,7860.74267578125
2013-01-11,25,35,1057.3572998046875
2013-01-11,25,36,211.21470642089844
2013-01-11,25,37,3005.451416015625
2013-01-11,25,38,41922.65234375
2013-01-11,25,40,43264.91015625
2013-01-11,25,41,4716.998046875
2013-01-11,25,42,5240.8876953125
2013-01-11,25,44,4099.26708984375
2013-01-11,25,45,0.0
2013-01-11,25,46,18769.115234375
2013-01-11,25,47,0.0
2013-01-11,25,49,13080.5302734375
2013-01-11,25,50,1961.758056640625
2013-01-11,25,51,41.10062026977539
2013-01-11,25,52,1050.829345703125
2013-01-11,25,54,0.0
2013-01-11,25,55,6706.451171875
2013-01-11,25,56,1350.117919921875
2013-01-11,25,58,415.8189697265625
2013-01-11,25,59,0.0
2013-01-11,25,60,0.0
2013-01-11,25,67,7689.923828125
2013-01-11,25,71,3053.34375
2013-01-11,25,72,61741.4921875
2013-01-11,25,74,14727.673828125
2013-01-11,25,79,8635.4033203125
2013-01-11,25,80,0.0
2013-01-11,25,81,9369.478515625
2013-01-11,25,82,12500.58984375
2013-01-11,25,83,0.0
2013-01-11,25,85,2562.7666015625
2013-01-11,25,87,6385.12744140625
2013-01-11,25,90,12893.328125
2013-01-11,25,91,8863.1484375
2013-01-11,25,92,45004.0546875
2013-01-11,25,93,439.2635803222656
2013-01-11,25,94,5455.55615234375
2013-01-11,25,95,43886.75
2013-01-11,25,97,2401.145751953125
2013-01-11,25,98,680.3635864257812
2013-01-11,26,1,20511.015625
2013-01-11,26,2,29920.677734375
2013-01-11,26,3,8938.896484375
2013-01-11,26,4,27975.453125
2013-01-11,26,5,17448.68359375
2013-01-11,26,6,7951.54833984375
2013-01-11,26,7,16727.810546875
2013-01-11,26,8,28883.443359375
2013-01-11,26,9,18670.95703125
2013-01-11,26,10,11639.830078125
2013-01-11,26,11,13845.927734375
2013-01-11,26,12,3916.38671875
2013-01-11,26,13,21117.607421875
2013-01-11,26,14,14245.068359375
2013-01-11,26,16,5300.17822265625
2013-01-11,26,17,9294.4423828125
2013-01-11,26,18,7822.20703125
2013-01-11,26,19,1113.7891845703125
2013-01-11,26,20,3115.960693359375
2013-01-11,26,21,6327.9384765625
2013-01-11,26,22,7794.81689453125
2013-01-11,26,23,14801.2734375
2013-01-11,26,24,2957.318603515625
2013-01-11,26,25,7080.7294921875
2013-01-11,26,26,4391.2373046875
2013-01-11,26,27,1107.525634765625
2013-01-11,26,28,533.035400390625
2013-01-11,26,29,3763.1259765625
2013-01-11,26,30,2102.08642578125
2013-01-11,26,31,1181.698974609375
2013-01-11,26,32,4094.294921875
2013-01-11,26,33,3156.12939453125
2013-01-11,26,34,7260.4228515625
2013-01-11,26,35,1149.4525146484375
2013-01-11,26,36,288.78411865234375
2013-01-11,26,38,119246.78125
2013-01-11,26,40,38742.06640625
2013-01-11,26,41,265.51177978515625
2013-01-11,26,42,2715.53271484375
2013-01-11,26,44,4552.09326171875
2013-01-11,26,45,7.184657096862793
2013-01-11,26,46,9179.3857421875
2013-01-11,26,47,0.0
2013-01-11,26,48,312.5735778808594
2013-01-11,26,49,3649.49609375
2013-01-11,26,51,0.0
2013-01-11,26,52,1193.7203369140625
2013-01-11,26,54,0.0
2013-01-11,26,55,8246.0185546875
2013-01-11,26,56,1192.79296875
2013-01-11,26,59,102.79863739013672
2013-01-11,26,60,41.49294662475586
2013-01-11,26,67,7406.53955078125
2013-01-11,26,71,2235.94189453125
2013-01-11,26,72,30336.576171875
2013-01-11,26,74,11798.7900390625
2013-01-11,26,79,11127.955078125
2013-01-11,26,80,19547.89453125
2013-01-11,26,81,19798.271484375
2013-01-11,26,82,15658.244140625
2013-01-11,26,83,1952.236083984375
2013-01-11,26,85,1184.9111328125
2013-01-11,26,87,25412.765625
2013-01-11,26,90,65221.29296875
2013-01-11,26,91,37622.6015625
2013-01-11,26,92,105126.765625
2013-01-11,26,93,25273.802734375
2013-01-11,26,94,38027.44140625
2013-01-11,26,95,69690.40625
2013-01-11,26,96,19025.197265625
2013-01-11,26,97,14453.4541015625
2013-01-11,26,98,8733.0732421875
2013-01-11,26,99,302.5079650878906
2013-01-11,27,1,21689.359375
2013-01-11,27,2,75691.484375
2013-01-11,27,3,15518.0966796875
2013-01-11,27,4,42688.484375
2013-01-11,27,5,19714.68359375
2013-01-11,27,6,20001.734375
2013-01-11,27,7,13408.7734375
2013-01-11,27,8,43588.61328125
2013-01-11,27,9,30052.841796875
2013-01-11,27,10,32483.599609375
2013-01-11,27,11,20507.73046875
2013-01-11,27,12,2934.64404296875
2013-01-11,27,13,49396.37890625
2013-01-11,27,14,24912.00390625
2013-01-11,27,16,10670.146484375
2013-01-11,27,17,23983.38671875
2013-01-11,27,18,20785.837890625
2013-01-11,27,19,1991.9976806640625
2013-01-11,27,20,10506.4453125
2013-01-11,27,21,6597.0361328125
2013-01-11,27,22,19622.779296875
2013-01-11,27,23,42291.63671875
2013-01-11,27,24,10921.9619140625
2013-01-11,27,25,12113.8603515625
2013-01-11,27,26,15472.1865234375
2013-01-11,27,27,2800.4384765625
2013-01-11,27,28,1391.86669921875
2013-01-11,27,29,7344.56396484375
2013-01-11,27,30,4112.52978515625
2013-01-11,27,31,3430.139404296875
2013-01-11,27,32,6136.1533203125
2013-01-11,27,33,10146.9990234375
2013-01-11,27,34,18625.3046875
2013-01-11,27,35,3620.4111328125
2013-01-11,27,36,2964.579345703125
2013-01-11,27,37,2438.876220703125
2013-01-11,27,38,39853.8671875
2013-01-11,27,40,70934.5078125
2013-01-11,27,41,1956.7899169921875
2013-01-11,27,42,8235.873046875
2013-01-11,27,44,4772.2265625
2013-01-11,27,45,0.0
2013-01-11,27,46,40770.71484375
2013-01-11,27,47,10.908103942871094
2013-01-11,27,49,14564.2958984375
2013-01-11,27,50,2982.363037109375
2013-01-11,27,51,0.0
2013-01-11,27,52,2488.66943359375
2013-01-11,27,54,0.0
2013-01-11,27,55,15772.833984375
2013-01-11,27,56,1524.3004150390625
2013-01-11,27,58,2046.1103515625
2013-01-11,27,59,482.3144226074219
2013-01-11,27,60,285.649658203125
2013-01-11,27,67,9057.8671875
2013-01-11,27,71,12363.19140625
2013-01-11,27,72,48830.265625
2013-01-11,27,74,25640.126953125
2013-01-11,27,79,34331.75390625
2013-01-11,27,80,26207.5390625
2013-01-11,27,81,28989.9609375
2013-01-11,27,82,24274.318359375
2013-01-11,27,83,8343.5986328125
2013-01-11,27,85,3533.4794921875
2013-01-11,27,87,19415.59765625
2013-01-11,27,90,94994.6640625
2013-01-11,27,91,62417.11328125
2013-01-11,27,92,141160.96875
2013-01-11,27,93,54328.31640625
2013-01-11,27,94,60086.5625
2013-01-11,27,95,105627.65625
2013-01-11,27,96,20397.599609375
2013-01-11,27,97,20878.0
2013-01-11,27,98,14389.6875
2013-01-11,27,99,1347.368896484375
2013-01-11,28,1,18773.638671875
2013-01-11,28,2,51031.9140625
2013-01-11,28,3,8996.546875
2013-01-11,28,4,28806.2421875
2013-01-11,28,5,17988.439453125
2013-01-11,28,6,5731.95263671875
2013-01-11,28,7,9088.3330078125
2013-01-11,28,8,32711.080078125
2013-01-11,28,9,16812.931640625
2013-01-11,28,10,21240.16796875
2013-01-11,28,11,11470.205078125
2013-01-11,28,12,2162.8466796875
2013-01-11,28,13,36225.96484375
2013-01-11,28,14,17876.296875
2013-01-11,28,16,4462.01220703125
2013-01-11,28,17,8880.3701171875
2013-01-11,28,18,18708.55078125
2013-01-11,28,19,1093.50634765625
2013-01-11,28,20,4747.47314453125
2013-01-11,28,21,4447.09716796875
2013-01-11,28,22,7517.13916015625
2013-01-11,28,23,28280.04296875
2013-01-11,28,24,6046.17724609375
2013-01-11,28,25,13992.0732421875
2013-01-11,28,26,7549.5390625
2013-01-11,28,27,1941.3223876953125
2013-01-11,28,28,631.3851318359375
2013-01-11,28,29,3981.577392578125
2013-01-11,28,30,3049.137451171875
2013-01-11,28,31,1941.6593017578125
2013-01-11,28,32,6248.88623046875
2013-01-11,28,33,6439.08447265625
2013-01-11,28,34,14835.3544921875
2013-01-11,28,35,1720.235595703125
2013-01-11,28,36,924.050048828125
2013-01-11,28,37,1535.052978515625
2013-01-11,28,38,55541.703125
2013-01-11,28,40,44742.84375
2013-01-11,28,41,1201.5361328125
2013-01-11,28,42,7389.9794921875
2013-01-11,28,44,5158.22021484375
2013-01-11,28,45,0.0
2013-01-11,28,46,20158.5234375
2013-01-11,28,47,0.0
2013-01-11,28,49,14938.1455078125
2013-01-11,28,52,1860.0537109375
2013-01-11,28,54,0.0
2013-01-11,28,55,7588.14892578125
2013-01-11,28,56,97.40925598144531
2013-01-11,28,58,6325.57421875
2013-01-11,28,59,239.64866638183594
2013-01-11,28,60,553.4669189453125
2013-01-11,28,67,5796.14892578125
2013-01-11,28,71,5366.00048828125
2013-01-11,28,72,36174.28125
2013-01-11,28,74,16442.650390625
2013-01-11,28,79,40883.46484375
2013-01-11,28,80,19643.623046875
2013-01-11,28,81,20864.01171875
2013-01-11,28,82,22804.259765625
2013-01-11,28,83,7815.71044921875
2013-01-11,28,85,870.8659057617188
2013-01-11,28,87,15602.4130859375
2013-01-11,28,90,73812.78125
2013-01-11,28,91,65960.8046875
2013-01-11,28,92,100838.203125
2013-01-11,28,93,70539.6953125
2013-01-11,28,94,38374.90625
2013-01-11,28,95,72486.59375
2013-01-11,28,96,34626.51953125
2013-01-11,28,97,26608.798828125
2013-01-11,28,98,10517.431640625
2013-01-11,28,99,1477.8685302734375
2013-01-11,29,1,18273.484375
2013-01-11,29,2,23940.509765625
2013-01-11,29,3,8927.966796875
2013-01-11,29,4,17497.583984375
2013-01-11,29,5,15689.8583984375
2013-01-11,29,6,7331.8681640625
2013-01-11,29,7,14015.80859375
2013-01-11,29,8,21218.171875
2013-01-11,29,9,8961.69921875
2013-01-11,29,10,8925.4052734375
2013-01-11,29,11,7840.75048828125
2013-01-11,29,12,1256.7265625
2013-01-11,29,13,19437.1015625
2013-01-11,29,14,10178.2587890625
2013-01-11,29,16,2535.388427734375
2013-01-11,29,17,8608.5537109375
2013-01-11,29,18,7860.181640625
2013-01-11,29,19,78.62186431884766
2013-01-11,29,20,3431.525634765625
2013-01-11,29,21,3721.628173828125
2013-01-11,29,22,6654.07861328125
2013-01-11,29,23,19334.794921875
2013-01-11,29,24,4679.728515625
2013-01-11,29,25,7266.3701171875
2013-01-11,29,26,4442.44384765625
2013-01-11,29,27,1418.9415283203125
2013-01-11,29,28,769.8591918945312
2013-01-11,29,29,4480.61376953125
2013-01-11,29,30,2013.5799560546875
2013-01-11,29,31,1755.93310546875
2013-01-11,29,32,3539.2373046875
2013-01-11,29,33,4119.85009765625
2013-01-11,29,34,8194.712890625
2013-01-11,29,35,1916.59716796875
2013-01-11,29,36,958.9813842773438
2013-01-11,29,38,43160.3125
2013-01-11,29,40,32902.2578125
2013-01-11,29,41,214.6537628173828
2013-01-11,29,42,3407.660888671875
2013-01-11,29,44,1457.0614013671875
2013-01-11,29,46,12213.7724609375
2013-01-11,29,49,0.0
2013-01-11,29,51,8.363829612731934
2013-01-11,29,52,541.4718017578125
2013-01-11,29,54,0.0
2013-01-11,29,55,5865.9130859375
2013-01-11,29,56,1007.713134765625
2013-01-11,29,58,267.3951721191406
2013-01-11,29,59,135.6967010498047
2013-01-11,29,60,264.41326904296875
2013-01-11,29,67,6801.919921875
2013-01-11,29,71,2136.794189453125
2013-01-11,29,72,21802.408203125
2013-01-11,29,74,10712.60546875
2013-01-11,29,79,8950.599609375
2013-01-11,29,80,0.0
2013-01-11,29,81,5771.85546875
2013-01-11,29,82,12477.560546875
2013-01-11,29,83,319.6789245605469
2013-01-11,29,85,801.8023071289062
2013-01-11,29,87,9568.8779296875
2013-01-11,29,90,12897.9541015625
2013-01-11,29,91,4038.69970703125
2013-01-11,29,92,29088.005859375
2013-01-11,29,93,822.7131958007812
2013-01-11,29,94,178.56744384765625
2013-01-11,29,95,30123.55078125
2013-01-11,29,97,1499.2879638671875
2013-01-11,29,98,18.398130416870117
2013-01-11,30,1,14184.3056640625
2013-01-11,30,2,13565.0947265625
2013-01-11,30,3,290.41058349609375
2013-01-11,30,4,13609.7119140625
2013-01-11,30,5,4433.1328125
2013-01-11,30,6,17582.849609375
2013-01-11,30,7,9838.2197265625
2013-01-11,30,8,14107.189453125
2013-01-11,30,9,0.0
2013-01-11,30,10,0.0
2013-01-11,30,11,0.0
2013-01-11,30,12,0.0
2013-01-11,30,13,11170.8291015625
2013-01-11,30,14,2291.018310546875
2013-01-11,30,16,491.3076171875
2013-01-11,30,17,0.0
2013-01-11,30,18,9.398051261901855
2013-01-11,30,20,0.0
2013-01-11,30,21,456.3479309082031
2013-01-11,30,22,0.0
2013-01-11,30,23,0.0
2013-01-11,30,25,0.0
2013-01-11,30,26,0.0
2013-01-11,30,27,0.0
2013-01-11,30,28,0.0
2013-01-11,30,31,0.0
2013-01-11,30,32,925.7119140625
2013-01-11,30,38,58599.75390625
2013-01-11,30,40,25594.775390625
2013-01-11,30,41,0.0
2013-01-11,30,42,0.0
2013-01-11,30,44,0.0
2013-01-11,30,46,5683.130859375
2013-01-11,30,49,0.0
2013-01-11,30,52,0.0
2013-01-11,30,56,0.0
2013-01-11,30,59,0.0
2013-01-11,30,60,61.7561149597168
2013-01-11,30,67,913.7286987304688
2013-01-11,30,72,8365.740234375
2013-01-11,30,74,1738.2052001953125
2013-01-11,30,79,6683.71337890625
2013-01-11,30,80,6706.3681640625
2013-01-11,30,81,10434.11328125
2013-01-11,30,82,4898.66455078125
2013-01-11,30,83,532.0458984375
2013-01-11,30,85,43.12532424926758
2013-01-11,30,87,106.20326232910156
2013-01-11,30,90,38477.9296875
2013-01-11,30,91,31480.623046875
2013-01-11,30,92,71645.53125
2013-01-11,30,93,25041.1953125
2013-01-11,30,94,26491.375
2013-01-11,30,95,46193.7109375
2013-01-11,30,96,20347.892578125
2013-01-11,30,97,13190.1650390625
2013-01-11,30,98,3550.930419921875
2013-01-11,31,1,22591.857421875
2013-01-11,31,2,63739.38671875
2013-01-11,31,3,9263.18359375
2013-01-11,31,4,35559.56640625
2013-01-11,31,5,12921.0849609375
2013-01-11,31,6,7155.994140625
2013-01-11,31,7,21913.19921875
2013-01-11,31,8,27654.115234375
2013-01-11,31,9,8937.5986328125
2013-01-11,31,10,17367.09375
2013-01-11,31,11,9963.9951171875
2013-01-11,31,12,1363.287353515625
2013-01-11,31,13,45034.953125
2013-01-11,31,14,21344.85546875
2013-01-11,31,16,3869.58056640625
2013-01-11,31,17,8156.666015625
2013-01-11,31,18,7423.83837890625
2013-01-11,31,19,0.0
2013-01-11,31,20,5774.0048828125
2013-01-11,31,21,4065.12841796875
2013-01-11,31,22,8513.8076171875
2013-01-11,31,23,20529.7421875
2013-01-11,31,24,5078.6875
2013-01-11,31,25,6632.369140625
2013-01-11,31,26,6300.0361328125
2013-01-11,31,27,1042.4158935546875
2013-01-11,31,28,415.7613830566406
2013-01-11,31,29,4050.225341796875
2013-01-11,31,30,2281.021728515625
2013-01-11,31,31,2341.297607421875
2013-01-11,31,32,4155.97705078125
2013-01-11,31,33,4356.19091796875
2013-01-11,31,34,11463.77734375
2013-01-11,31,35,974.4747924804688
2013-01-11,31,36,49.97102737426758
2013-01-11,31,37,1828.8092041015625
2013-01-11,31,38,81152.96875
2013-01-11,31,40,57841.7109375
2013-01-11,31,41,1511.6851806640625
2013-01-11,31,42,4709.14892578125
2013-01-11,31,44,2220.318359375
2013-01-11,31,45,40.72944641113281
2013-01-11,31,46,27341.46484375
2013-01-11,31,47,7.364308834075928
2013-01-11,31,49,9218.2197265625
2013-01-11,31,51,34.83152389526367
2013-01-11,31,52,240.7981414794922
2013-01-11,31,54,0.0
2013-01-11,31,55,8061.697265625
2013-01-11,31,56,908.18896484375
2013-01-11,31,58,4493.18994140625
2013-01-11,31,59,24.397863388061523
2013-01-11,31,60,79.52223205566406
2013-01-11,31,67,6829.69384765625
2013-01-11,31,71,5331.95166015625
2013-01-11,31,72,46334.8671875
2013-01-11,31,74,17798.0
2013-01-11,31,79,35631.94921875
2013-01-11,31,80,20390.12890625
2013-01-11,31,81,24966.943359375
2013-01-11,31,82,26150.9609375
2013-01-11,31,83,8871.359375
2013-01-11,31,85,888.192138671875
2013-01-11,31,87,8358.28125
2013-01-11,31,90,95544.9609375
2013-01-11,31,91,79301.171875
2013-01-11,31,92,150742.953125
2013-01-11,31,93,74190.4609375
2013-01-11,31,94,79886.5
2013-01-11,31,95,96532.671875
2013-01-11,31,96,29494.1875
2013-01-11,31,97,30386.810546875
2013-01-11,31,98,9413.28515625
2013-01-11,31,99,1194.2164306640625
2013-01-11,32,1,22487.3203125
2013-01-11,32,2,53565.921875
2013-01-11,32,3,15138.0830078125
2013-01-11,32,4,30024.666015625
2013-01-11,32,5,19608.609375
2013-01-11,32,6,12406.904296875
2013-01-11,32,7,13549.5673828125
2013-01-11,32,8,26351.974609375
2013-01-11,32,9,21438.177734375
2013-01-11,32,10,31190.873046875
2013-01-11,32,11,16193.953125
2013-01-11,32,12,2148.63916015625
2013-01-11,32,13,29264.34765625
2013-01-11,32,14,18893.8515625
2013-01-11,32,16,4990.5908203125
2013-01-11,32,17,12573.8671875
2013-01-11,32,18,15168.3974609375
2013-01-11,32,19,1807.88671875
2013-01-11,32,20,4661.5859375
2013-01-11,32,21,4270.4169921875
2013-01-11,32,22,9157.1748046875
2013-01-11,32,23,18732.451171875
2013-01-11,32,24,5045.0947265625
2013-01-11,32,25,6623.353515625
2013-01-11,32,26,6762.2421875
2013-01-11,32,27,1943.35595703125
2013-01-11,32,28,1093.547119140625
2013-01-11,32,29,4191.62939453125
2013-01-11,32,30,1911.892822265625
2013-01-11,32,31,3238.23974609375
2013-01-11,32,32,4587.15234375
2013-01-11,32,33,4362.84619140625
2013-01-11,32,34,11222.8330078125
2013-01-11,32,35,1426.783203125
2013-01-11,32,36,1706.7491455078125
2013-01-11,32,37,3080.078369140625
2013-01-11,32,38,73188.3203125
2013-01-11,32,40,61149.71875
2013-01-11,32,41,4966.57763671875
2013-01-11,32,42,6149.73876953125
2013-01-11,32,44,5104.384765625
2013-01-11,32,45,0.0
2013-01-11,32,46,31313.166015625
2013-01-11,32,47,91.12600708007812
2013-01-11,32,49,6523.814453125
2013-01-11,32,51,198.32398986816406
2013-01-11,32,52,2424.28173828125
2013-01-11,32,54,10.629408836364746
2013-01-11,32,55,9523.759765625
2013-01-11,32,56,1719.0325927734375
2013-01-11,32,58,2079.052978515625
2013-01-11,32,59,478.27886962890625
2013-01-11,32,60,880.5670166015625
2013-01-11,32,67,9104.3818359375
2013-01-11,32,71,7241.62744140625
2013-01-11,32,72,49151.55078125
2013-01-11,32,74,21736.44140625
2013-01-11,32,79,13505.5419921875
2013-01-11,32,80,19085.951171875
2013-01-11,32,81,16475.4140625
2013-01-11,32,82,18976.94921875
2013-01-11,32,83,3617.946533203125
2013-01-11,32,85,1743.7850341796875
2013-01-11,32,87,10220.0380859375
2013-01-11,32,90,68418.8515625
2013-01-11,32,91,46535.26953125
2013-01-11,32,92,120532.5625
2013-01-11,32,93,30344.126953125
2013-01-11,32,94,48735.08984375
2013-01-11,32,95,82806.953125
2013-01-11,32,96,2045.5968017578125
2013-01-11,32,97,17833.318359375
2013-01-11,32,98,8499.8779296875
2013-01-11,32,99,937.9428100585938
2013-01-11,33,1,4069.299072265625
2013-01-11,33,2,9646.892578125
2013-01-11,33,3,0.0
2013-01-11,33,4,8100.98779296875
2013-01-11,33,5,15487.24609375
2013-01-11,33,6,15123.8076171875
2013-01-11,33,7,7847.84765625
2013-01-11,33,8,5267.51904296875
2013-01-11,33,9,0.0
2013-01-11,33,10,0.0
2013-01-11,33,11,0.0
2013-01-11,33,12,0.0
2013-01-11,33,13,8332.58203125
2013-01-11,33,14,2631.446533203125
2013-01-11,33,16,76.8798828125
2013-01-11,33,17,0.0
2013-01-11,33,18,303.183837890625
2013-01-11,33,20,0.0
2013-01-11,33,21,15.895474433898926
2013-01-11,33,22,255.12416076660156
2013-01-11,33,23,518.9486083984375
2013-01-11,33,24,0.0
2013-01-11,33,25,0.0
2013-01-11,33,26,0.0
2013-01-11,33,31,0.0
2013-01-11,33,32,951.6385498046875
2013-01-11,33,33,0.0
2013-01-11,33,38,24301.375
2013-01-11,33,40,8803.7197265625
2013-01-11,33,41,0.0
2013-01-11,33,42,0.0
2013-01-11,33,44,0.0
2013-01-11,33,46,1323.33251953125
2013-01-11,33,52,0.0
2013-01-11,33,55,3180.298095703125
2013-01-11,33,56,142.45538330078125
2013-01-11,33,59,0.0
2013-01-11,33,60,0.0
2013-01-11,33,67,676.3545532226562
2013-01-11,33,74,1452.4222412109375
2013-01-11,33,79,11318.138671875
2013-01-11,33,80,6487.33837890625
2013-01-11,33,81,8701.5322265625
2013-01-11,33,82,4490.50732421875
2013-01-11,33,83,1235.247802734375
2013-01-11,33,87,103.16680908203125
2013-01-11,33,90,25595.671875
2013-01-11,33,91,10523.0380859375
2013-01-11,33,92,31110.916015625
2013-01-11,33,93,21481.181640625
2013-01-11,33,94,25218.65625
2013-01-11,33,95,29330.994140625
2013-01-11,33,96,11311.0751953125
2013-01-11,33,97,5682.52197265625
2013-01-11,33,98,7348.107421875
2013-01-11,34,1,14760.4619140625
2013-01-11,34,2,33454.59765625
2013-01-11,34,3,8700.4501953125
2013-01-11,34,4,20767.837890625
2013-01-11,34,5,19624.51953125
2013-01-11,34,6,7447.60498046875
2013-01-11,34,7,12281.3505859375
2013-01-11,34,8,28726.0546875
2013-01-11,34,9,19117.369140625
2013-01-11,34,10,16823.3671875
2013-01-11,34,11,13664.88671875
2013-01-11,34,12,4765.666015625
2013-01-11,34,13,23175.31640625
2013-01-11,34,14,12093.5693359375
2013-01-11,34,16,7577.49267578125
2013-01-11,34,17,7785.65771484375
2013-01-11,34,18,4073.2294921875
2013-01-11,34,19,190.26425170898438
2013-01-11,34,20,2395.712646484375
2013-01-11,34,21,4650.712890625
2013-01-11,34,22,6797.3486328125
2013-01-11,34,23,11753.0380859375
