Actual_Sales,Predicted_Sales
5800.74,5632.6367
37907.89,37606.87
3607.66,3540.6284
8443.41,9212.226
9595.03,9630.948
4722.76,5327.544
7352.24,5609.553
1332.53,1363.8009
18717.42,18453.244
53214.44,52358.605
938.92,1103.5104
61837.07,62047.37
46626.16,44270.67
8024.77,9413.626
5561.54,4425.2363
86208.19,87493.34
42420.85,35145.832
492.61,564.2514
3979.31,3031.9614
3020.61,2918.2615
11814.67,11089.38
18306.13,17079.605
26374.27,23677.031
229.33,180.29308
71349.09,77493.62
4536.0,1957.2374
45519.8,44647.8
14584.25,12628.919
35166.77,38215.605
4664.05,4213.3223
1754.88,2005.3898
3067.9,3205.4604
10403.14,12119.604
20875.86,19420.111
11141.43,11409.167
18474.55,15837.362
6568.89,7479.3945
1193.54,947.9223
3093.11,3082.5432
3458.04,3478.0793
7587.35,8054.4937
34921.11,34099.42
1485.96,2956.8572
25840.64,25179.463
13803.51,12473.857
74304.65,68155.25
8.0,-27.505943
5979.96,5807.9634
15118.19,17407.217
47764.52,47385.68
5278.63,5495.6934
7661.55,6971.7397
15751.67,14368.02
1698.7,1659.3873
123594.9,118834.63
2228.98,1563.8046
8.15,185.38454
2307.68,2825.0645
37817.47,34467.332
35675.84,35694.16
43490.43,42997.996
4926.16,3977.406
9069.82,6258.7695
20199.08,19999.543
135.0,17.11224
1219.63,1629.7665
22972.42,14170.541
19768.51,21102.363
1677.65,1425.2988
5399.84,4856.993
15344.86,15613.678
748.07,805.85815
10972.03,8476.494
2956.88,3184.351
37763.67,40759.418
13284.3,9400.641
16125.94,16208.229
3284.94,2835.1157
18056.23,17130.355
1446.65,2729.761
145.39,205.77269
45256.18,50189.562
5152.15,4302.3057
6263.93,6399.6514
9041.18,7090.8076
4119.25,4355.487
1049.42,822.55383
39852.32,38861.53
9823.95,9505.709
5407.65,5727.218
15593.0,13740.756
14607.03,17333.459
50434.66,44800.066
7590.21,6776.0747
21180.78,18328.518
1017.05,1052.1267
205.77,144.31433
26239.36,26067.508
30793.03,28463.22
58688.02,51793.137
14536.52,14232.957
15826.38,17898.857
1215.81,1496.4338
10030.07,9623.857
10895.44,11278.979
1648.88,2341.0603
3410.42,4057.3252
2525.44,2057.4177
29026.9,32161.352
90215.88,65933.516
19043.27,18543.76
32387.3,32216.412
9154.99,9730.425
15258.94,15238.981
872.82,1262.0865
3677.12,3798.567
2811.19,2848.7598
13052.74,12673.764
34488.66,32134.215
14619.28,14280.07
12404.62,11916.131
8583.18,8911.288
1343.31,1439.2109
2762.08,2515.271
7108.48,6886.264
17190.85,15922.351
8959.72,6990.529
7760.9,6807.8296
4781.5,4729.479
225.0,56.98701
4432.7,4791.2393
25911.12,18982.9
99.0,153.5807
4599.94,4105.334
1042.82,819.2606
249.52,140.87886
21377.74,22411.428
72042.58,76473.08
15975.15,17342.143
6627.8,7218.813
18124.77,19706.117
4237.42,3953.692
10798.38,9983.548
14.88,-168.9512
45206.87,47260.574
115326.47,116054.41
8648.24,7914.381
3083.28,3037.5544
32196.92,30628.604
6363.68,6521.399
37302.06,40372.316
29424.2,20749.426
57914.99,55310.258
13471.0,12029.501
8636.95,8903.059
15525.04,16534.309
14577.07,13843.295
17700.19,15786.673
17969.39,18605.395
90.9,109.0005
10916.03,11849.772
23941.71,18213.594
13941.05,14461.239
2485.0,2909.3933
522.65,545.6857
1043.47,975.8719
860.04,440.8043
1877.61,2108.2585
9528.53,8393.31
6252.61,7310.1807
18561.83,19847.156
47.23,120.42866
64.54,62.923885
12193.55,12750.491
8266.45,5308.8306
4115.74,3451.152
37196.88,39631.812
5456.6,5863.3213
14280.35,16097.527
18772.4,17007.248
4649.56,4093.8442
2016.36,2004.625
10316.86,9528.883
1281.58,1105.6195
20842.16,15100.631
12661.55,12179.255
16595.53,14912.607
2597.8,2790.4065
10961.11,10412.838
3242.69,4371.7603
11.76,22.019897
946.61,1677.4061
4103.1,4570.8887
8137.12,6973.426
1270.44,964.3153
5546.91,5436.2217
4473.46,2623.7334
1035.0,934.0709
4268.86,3187.8572
737.14,857.0614
7155.75,7346.9053
28709.84,24917.045
14722.24,11289.221
26290.29,22929.383
14281.22,12824.598
16790.95,16072.404
35389.13,33865.875
103.62,82.13396
577.44,539.25793
8.97,51.703682
6118.56,8540.19
26598.61,25824.344
769.5,787.672
2856.15,2548.1196
2861.59,2831.7998
13059.16,14146.186
5505.46,5134.874
12218.33,9537.425
-389.0,-8.173393
3522.45,4303.3228
14074.26,13795.142
13040.7,14580.116
11571.45,13471.749
5124.85,5079.0005
91.66,147.46881
23977.68,22379.361
19480.31,20591.998
5588.0,6374.372
324.0,311.45142
28.8,72.67386
23381.23,21082.99
2842.52,3176.063
23473.66,22138.08
4029.31,3650.077
17672.82,18535.232
5746.58,5862.522
20867.33,19909.596
18573.24,16698.709
0.01,171.67406
1139.6,858.9303
10.27,18.208313
5701.87,5164.716
2659.6,3019.2573
73447.25,71793.89
8175.91,7886.9326
9150.78,10590.772
5256.12,5835.5776
13637.84,15084.692
22722.96,20894.832
3200.54,3645.4363
6530.82,6424.227
4640.62,4086.8735
28865.82,26322.527
4220.0,4398.3887
22794.97,24131.213
8907.01,8817.1455
6111.04,5840.457
71725.36,78968.68
54.0,-6.0331774
20877.47,20352.121
23820.22,24277.293
5800.78,6202.4893
12572.15,11186.683
13992.2,12540.3
61500.04,65511.953
4890.08,4666.9683
11.88,19.541216
13134.54,13628.775
15353.02,14927.433
226.41,82.181854
55436.45,45552.57
11779.32,12194.963
15938.75,13357.595
4264.53,2804.667
36.0,33.602917
35059.5,33586.957
10468.46,10507.623
27985.78,28877.79
6677.17,6813.407
22418.47,20997.918
3722.72,4187.5195
3671.25,2912.6543
859.27,1265.9683
858.1,725.0046
601.38,496.57965
14246.71,15285.221
718.22,630.59357
302.84,383.36945
3606.63,2820.735
755.05,355.8352
17.91,42.31391
414.63,357.85934
44065.55,45032.44
14025.45,12382.996
21266.41,21212.338
12040.84,9638.313
4001.06,3570.0251
39802.52,42603.684
960.0,793.3053
4706.18,5162.4004
4368.41,4411.61
7198.13,6601.5376
13328.65,12138.393
44633.43,41621.08
494.34,501.54926
1941.98,2252.8484
8213.1,9860.511
4170.62,5052.7256
857.78,-156.99294
8762.39,8956.203
1440.21,1269.3851
2630.0,1959.7457
1157.92,1202.4685
31205.06,25547.201
36790.95,37358.707
2249.73,1824.2706
3224.9,3768.665
1987.78,2256.537
76724.11,82291.414
9962.24,8731.519
8533.74,7887.357
58.13,80.975174
2943.14,2911.5073
13759.08,12146.759
1775.15,1459.1064
14944.97,14978.245
2444.69,2955.23
4389.3,3585.2566
9826.95,8844.642
13307.09,12863.324
3049.08,2575.9426
35283.3,34417.117
42194.62,38717.242
34038.63,35557.855
5063.12,5791.7534
279.0,212.46085
2473.97,2912.305
70975.06,75607.03
8801.1,4175.7856
60960.16,51523.6
38658.73,39592.137
14734.64,12916.977
3589.84,4065.9287
11629.98,10102.621
6208.87,6118.323
18170.83,18037.443
10702.38,10000.973
128.64,239.9483
2921.82,3374.6157
16114.96,16384.975
6071.2,6025.138
3057.49,3748.295
6114.6,6299.4087
4952.64,4557.3594
37138.32,35774.844
68477.82,67273.1
3191.53,2811.7214
23.92,112.59943
1935.98,1416.1442
28353.62,28632.33
18503.9,18543.309
8874.64,7442.6436
63382.44,59972.66
13423.83,13148.185
3793.97,4412.458
4646.76,3515.6624
12919.22,12108.372
3910.38,4605.2036
3566.51,3897.36
13509.2,12142.326
585.0,740.24475
19305.73,19084.324
1885.71,1801.1583
3652.14,2913.0737
3742.08,2882.3313
2037.0,2122.759
593.1,427.8184
1952.0,1901.2109
13271.51,13338.051
22283.57,23416.969
48834.66,47731.145
14582.92,11976.36
1603.56,1525.4603
2854.7,3244.8115
4454.93,4713.4634
8901.79,9337.737
5906.46,5692.6655
20758.33,18321.17
14919.28,15558.618
3605.1,3087.5657
3428.28,2818.0898
1524.98,1827.7866
5430.2,5410.6577
270.42,359.29153
70561.74,61899.895
13309.99,11583.247
247.27,139.62143
13329.95,15140.913
16654.3,14863.65
7071.09,7551.4077
4576.03,4674.3135
852.0,2301.4197
18264.99,15922.13
2132.62,2581.6462
7992.67,8534.422
2531.73,2398.9885
5973.96,6860.7896
7051.16,5749.6807
98.8,-36.508114
26838.63,29059.025
9992.71,10951.667
1317.54,1435.9862
7919.71,5403.471
1763.35,2787.9521
1749.64,1689.2975
6636.47,9046.88
10714.37,11086.558
53381.46,51714.78
17142.75,15447.996
27307.92,29279.346
37934.81,40370.574
17986.75,17965.03
8790.81,10446.4375
11709.77,10055.964
930.72,847.8
600.55,469.077
5081.76,4004.1514
15029.97,14869.304
7241.14,8742.145
5470.61,4218.8994
858.86,658.0757
5934.73,5755.834
3909.44,5321.7593
22560.39,24465.0
39620.84,38084.586
11993.88,9616.098
10496.79,9899.622
1321.42,1947.8776
6629.07,4811.63
7119.62,5226.306
5862.55,5766.449
93.9,-10.496453
68354.52,69365.43
28228.75,25499.98
5396.88,5911.513
37906.94,37309.605
21215.87,15710.869
11759.82,12847.272
3414.04,2591.1223
2855.74,1811.9229
24393.39,23076.342
10873.25,10785.098
2867.89,3015.8008
55852.71,53104.38
3271.01,3355.099
4826.56,4839.074
3343.21,3452.4236
12335.68,11166.576
22546.08,20782.648
13179.9,9782.198
23321.66,17624.492
84.8,23.952536
581.41,488.81863
8022.81,8650.813
606.46,796.3682
1647.48,1833.9702
10095.18,8989.595
15347.45,15318.402
1921.24,1868.1128
1496.39,1344.7185
3117.56,3056.8357
10408.21,10049.586
128422.98,116957.41
39274.78,37262.355
37258.89,38420.508
17065.21,16304.99
20197.46,16384.74
24903.2,27855.518
5130.01,5688.3916
9216.26,8933.468
9951.23,9075.986
20005.22,20844.695
14552.76,13387.649
25520.38,23375.418
2741.83,2413.21
2658.03,3388.6355
5814.41,5812.7427
8152.58,8606.289
11363.35,10278.22
4539.09,6395.1914
4793.81,4319.4985
6796.76,5924.5005
3965.65,3573.608
3025.42,2186.843
15429.18,15447.04
5928.91,5660.7524
82334.76,80567.336
16524.87,15884.734
12400.29,11887.47
1926.52,2314.7852
4858.99,4523.7373
7094.89,7039.8833
18697.49,18772.605
1232.27,831.9418
15089.09,16263.972
17251.8,16638.451
532.18,484.01224
14277.78,14765.682
46218.71,51731.57
2532.0,4137.9253
1163.75,1399.3068
17502.19,16770.018
4620.68,4531.0225
3675.84,3003.6375
4842.62,4769.116
21747.8,19615.117
947.54,1038.3397
3904.16,5413.232
8065.44,8622.384
5607.73,7910.4253
737.58,456.65848
846.63,707.0224
82639.36,74113.2
68.32,33.0768
3242.35,3449.0332
8013.62,7092.0664
7485.9,6374.8267
9511.85,8710.692
15351.84,13197.044
227.46,14.997859
19691.44,18258.277
29504.81,29486.896
10107.97,8872.223
5522.0,5753.5503
1987.51,2887.7698
6667.08,2629.2188
13256.72,13922.2295
39875.83,36428.37
26447.12,22214.064
13536.89,13467.099
4200.0,3213.0994
2468.78,3152.5803
87331.28,84278.08
7458.56,8225.679
7632.31,7894.9683
26693.26,29741.258
2179.85,1651.2183
3827.46,3039.9436
18810.73,21366.686
31636.34,30511.814
6831.35,6591.3467
753.45,876.60626
31107.92,31749.422
2976.29,2273.8901
26665.79,22140.71
6460.45,5778.7935
55986.52,58521.61
1143.19,1323.0865
2167.36,1765.4089
12812.69,11903.945
30101.43,31692.725
61080.17,76776.08
169014.0,164486.06
21643.29,22472.717
25830.35,26889.914
1999.23,2198.1338
18083.29,18223.094
23504.66,44590.055
4420.04,5645.975
9696.08,9649.731
2012.85,2614.9478
24100.54,21908.996
19072.88,19683.318
4341.83,3922.5913
16733.57,15569.983
48916.3,44696.598
17.17,-65.756615
16094.64,16104.613
10839.98,11584.979
4221.8,3687.4624
15082.24,14291.918
24755.37,23732.4
315.0,215.72827
10825.31,10091.436
522.0,302.86676
2588.47,2247.17
50018.6,50334.402
6096.88,7617.387
8208.91,8085.593
1530.78,1420.533
10945.06,10814.705
8052.99,7522.4985
5555.05,4675.344
16773.28,16871.084
9846.74,11065.756
10913.3,10509.922
4935.24,4911.019
4773.68,4824.9233
21134.21,20609.361
120.28,-65.50286
1818.72,1888.8141
7412.93,7156.9966
88.89,63.956017
20359.46,19029.123
6.66,68.91927
32462.02,30858.78
18974.97,16228.208
45796.01,45123.51
59194.49,37811.125
8995.11,7245.7925
15734.63,14402.694
59247.88,56683.71
1477.73,2290.6821
5395.9,5811.02
11231.73,13160.216
24258.55,23404.512
64846.88,59239.855
2925.08,2453.8284
14876.57,17057.035
7090.73,7286.238
566.96,381.50168
11013.77,9600.315
77106.4,73396.94
17110.99,18802.1
3321.83,3220.081
41413.63,28733.182
99336.62,104896.17
9307.28,8406.194
6445.0,3540.9275
215.15,126.879295
9194.97,8323.222
279.46,97.01542
9411.81,9443.451
31029.93,29632.248
518.3,442.39566
14647.56,13668.564
14717.55,16890.08
601.26,805.1697
1136.21,942.42554
20016.69,19462.889
486.0,525.31635
9034.68,8278.736
1851.25,1707.3171
4364.69,5276.615
6125.49,6322.9937
54969.27,56744.11
9777.8,10988.063
20.94,-13.304683
8145.6,8299.918
16225.7,15042.49
3680.91,5151.896
1729.69,1517.5806
33760.35,35067.965
1070.0,929.4371
389.6,485.60168
1361.78,1556.1799
2047.42,2069.8298
22435.46,20038.469
5786.27,5785.107
1153.32,1256.2727
691.93,1081.3191
21.84,-45.638344
6438.2,5874.602
333.0,433.769
4741.77,4662.223
21636.03,19922.666
54923.51,54663.93
1046.54,1503.8005
17014.31,13610.591
94653.7,91590.33
24687.75,23385.863
665.83,475.1875
238.29,254.7253
148.91,468.12396
1643.59,2220.7598
20659.7,19710.395
6700.98,5193.5757
11080.38,10518.233
25784.49,19752.705
24202.81,22575.521
14572.76,14059.486
12857.43,11279.071
85036.81,81201.305
2672.0,1142.6228
182.36,51.886913
31586.51,29154.545
3836.83,3703.5146
3753.68,3824.496
15658.83,14297.872
14409.97,11200.939
9860.15,9982.788
25152.88,21743.816
11204.26,9313.433
19927.39,21410.85
22552.7,22523.154
2059.06,1931.3486
5950.0,5260.0923
1911.57,1257.1489
2799.86,2481.6602
8570.53,8726.766
1032.35,792.1476
20934.45,20880.469
216.0,109.51801
90.0,91.735245
33951.45,32506.97
8292.17,9591.179
33643.2,32237.39
16625.22,17428.127
1085.05,1272.7576
93.75,46.73468
501.72,313.6967
8944.78,8173.7354
162.0,127.120415
6757.3,9376.24
65370.31,56636.355
14065.41,14559.68
15606.52,12397.077
71.06,12.472291
110587.33,111062.96
541.47,83.13567
59.88,-265.2379
59209.47,48670.4
46471.81,46997.19
24971.77,24449.072
34595.73,36223.375
12577.89,11277.545
2057.41,1876.1437
63757.33,59426.223
22060.02,19633.926
1995.8,1603.3538
19742.81,19775.928
31699.29,32798.72
943.93,763.6263
13465.18,8785.073
31388.22,29822.986
207.13,322.59003
1324.58,839.26825
238.96,156.91045
3000.26,2155.8787
7754.58,7485.144
2485.97,2073.5251
16852.88,17453.125
6782.22,8168.1323
8575.16,7700.8765
6465.82,6228.4404
13827.69,13569.419
14635.77,15133.565
4549.93,4038.292
4073.29,4888.2104
12028.38,11711.518
2031.14,1961.1425
79.87,162.42613
3855.0,6961.1904
5069.99,3768.261
14.82,-130.02399
10184.46,9784.113
40130.19,41213.39
126.7,134.30084
297.21,333.1607
1075.59,1026.0511
1303.98,1488.4948
3.52,-6.837348
5166.41,6390.3213
88565.27,93226.04
2350.0,2982.602
9662.31,8976.947
1453.4,1413.2262
6435.0,4047.9802
5731.92,6411.4126
85001.13,84373.95
11450.83,11178.253
8410.82,8172.599
5888.7,6117.953
2409.71,2957.9597
21066.9,17380.803
17011.35,15276.952
18971.6,15889.182
3329.79,3249.974
60797.59,59875.79
1150.0,1582.4
6676.86,7992.0645
376.61,429.7733
11822.22,11188.318
12131.05,10198.196
19633.66,21010.383
29836.76,29188.488
23819.38,20765.555
1705.09,2305.774
5011.0,1654.4026
48371.41,52337.3
3276.02,4676.1763
9499.41,8777.316
1172.86,1240.2804
1528.85,1309.2543
-98.0,-108.937355
2327.17,3246.5051
932.61,1250.2224
5717.29,5964.8823
277.37,430.10312
2464.29,1651.6803
59110.93,56400.34
18788.45,13314.398
88602.1,85417.63
133645.67,132338.72
210.52,220.41289
555.32,563.2935
6877.99,7501.547
35483.19,34346.43
3875.75,3824.0557
23.35,-6.3556876
2291.47,1870.9064
4256.16,4421.313
15519.43,16520.934
1930.0,5348.313
23771.61,21619.314
21103.38,18154.598
41285.74,38287.324
89.24,-170.41542
70755.16,70349.305
6096.76,6073.4155
5220.0,3826.2065
25344.61,25184.467
1785.77,1543.515
35433.95,30391.824
5908.11,5675.26
4011.6,3920.1428
22635.74,24545.387
7753.26,6874.9272
5023.44,4546.1304
19.92,50.098057
3783.72,3061.0864
65156.96,63985.977
483.92,123.33778
11105.42,10502.653
90778.91,93965.27
303.05,467.47925
50209.37,51522.355
2018.35,1881.9211
4603.5,5981.132
2871.69,2793.5518
5314.42,5424.663
26395.46,27074.062
980.63,664.07947
60334.34,56900.668
6203.95,5558.4146
43397.68,43364.88
4007.85,4094.6814
48106.24,50861.6
807.33,856.15216
19726.57,17722.402
1032.16,1091.3265
15409.68,15599.683
3821.7,3638.3804
39934.03,37301.28
3601.26,3406.5562
2090.52,1425.114
51737.52,53005.164
11566.74,11751.255
18947.81,19613.27
7245.71,6243.2144
6690.63,7152.417
29589.36,28124.342
9283.91,9434.556
6955.02,8640.97
22109.71,21878.816
2333.72,1870.1948
4991.45,4198.507
4103.78,3041.3596
18462.07,18926.465
29156.56,28777.496
10897.68,10350.411
9994.71,8663.068
9339.95,10867.471
1212.3,1169.3999
18718.83,20284.205
136.04,13.219005
11990.87,13014.523
2669.91,2613.2039
3508.03,4428.81
14895.88,13032.523
10611.24,10838.124
24079.83,22738.766
13726.23,12947.852
2271.99,1696.2509
7171.21,7689.861
20502.66,16052.115
1840.49,2253.8328
49380.11,49073.605
374.26,281.34073
17564.13,15371.855
648.37,384.4605
13830.3,13710.034
1956.42,1552.7136
48853.31,57784.137
48095.88,47434.9
28692.06,30553.646
4898.47,5041.6484
1388.07,1903.442
169.94,12.899548
17860.71,17464.504
48531.2,46321.473
2922.61,2279.757
14731.92,15799.388
10544.86,8279.02
25735.01,25855.156
2969.24,3247.8628
1803.31,1402.1132
60204.61,53363.82
4030.91,4147.7095
3081.16,2878.4695
10709.43,8578.18
7133.96,7732.5874
30311.17,24713.688
20551.97,22795.291
12170.0,13703.37
16488.14,17885.236
39980.19,44225.242
13841.32,13785.737
13676.18,10786.268
13.86,0.5533107
38691.29,37676.336
18924.0,9953.726
18507.46,17414.566
11275.68,10038.69
19397.44,16421.842
5200.57,4941.0645
5967.26,6027.6685
8565.85,8284.502
7501.52,6944.519
15111.95,14672.951
669.46,738.07745
4916.45,5805.1934
11069.68,7418.28
3221.92,4797.606
12522.02,12183.948
27568.72,27582.584
63.53,34.43769
390.0,248.71078
94857.6,96357.195
99.05,30.190363
2930.77,2792.1135
31760.25,24645.469
477.0,375.08627
9288.22,9685.275
61265.35,64736.207
28492.34,29718.043
6641.11,7033.529
41280.25,42883.707
5036.72,4419.548
3940.63,3484.0283
13104.94,12263.033
1073.66,1049.1877
7662.82,7929.4785
447.3,379.3089
10444.73,10880.468
2815.63,2814.3647
14165.82,15038.555
11904.33,11380.08
2160.16,2028.155
508.37,381.22058
16.85,54.4508
16962.88,16987.244
484.19,738.7075
24183.31,25177.072
32971.82,36290.8
2917.96,2682.654
81150.05,83576.38
5982.76,5634.903
69902.67,65108.805
5997.69,7111.695
186.3,111.83768
5500.71,5512.99
2424.74,2299.4111
64.92,-85.50296
8645.04,8780.518
7736.56,7387.42
38111.07,37181.195
7.97,4.311287
16529.55,16731.867
5321.44,4542.309
4466.22,4046.3733
488.61,295.03955
1133.34,1106.5715
1639.14,1389.0277
9123.21,8170.6777
18238.05,14500.024
3923.89,4319.172
11160.84,10368.253
4656.44,4835.449
33079.36,32959.16
6385.21,6381.255
404.98,463.6868
3850.13,3718.5327
34557.28,32952.094
21408.05,23025.229
13334.77,12602.394
55331.01,50811.715
4351.37,3776.6907
294.16,386.52032
5493.03,5637.362
11.92,-18.369684
2568.94,2630.8677
13414.44,14634.477
24088.11,21394.504
19640.46,20474.148
1378.55,1245.6263
7333.27,7815.4766
1514.54,1560.0275
7759.6,7858.523
31368.17,31394.148
58069.95,52656.766
6833.04,6345.4375
6618.47,6123.5176
12931.94,12065.21
6934.0,6282.1104
10679.3,8349.935
9.0,-111.92487
5489.41,6382.174
4317.7,3002.9648
384.88,447.02475
36743.08,35170.367
19992.71,18332.418
18715.7,17619.52
11917.03,12488.842
2871.44,3074.4658
1548.26,1512.0884
8570.59,7564.369
31800.24,33353.55
698.65,1131.8091
24193.72,23386.873
3957.39,4474.417
21379.88,16907.156
11009.6,11209.24
3889.22,4705.4897
5952.1,4477.4766
9908.28,10555.949
6798.27,4452.767
7762.17,9474.812
23270.45,23576.262
62272.84,60224.72
46368.2,48954.453
3850.55,4810.449
817.64,713.7461
734.34,679.1972
1497.47,1499.1775
18128.15,16190.323
25408.41,24093.404
7506.24,8292.379
3283.94,4060.473
72629.25,67791.96
33375.21,33559.562
979.56,694.58997
10548.77,13029.748
4494.97,3808.0566
18255.9,15323.06
9382.58,8735.427
1872.07,1415.2625
19876.02,16789.893
4239.38,3876.2942
2300.72,2506.8967
1872.74,2636.7732
4630.83,4225.7866
5048.2,5104.314
3454.63,3242.3179
6641.44,7113.6006
1725.58,1537.0173
224.0,48.23384
3.0,23.220917
4806.04,5345.9165
30667.56,28012.709
6083.24,7694.5337
5159.81,5834.292
12282.05,12870.248
5381.32,4844.413
3791.94,2892.4675
99.0,50.413128
609.4,473.5077
1773.32,1397.0197
6971.6,6681.9453
123.12,14.270288
37104.67,35732.59
23732.98,19466.324
5946.14,5261.654
283.8,309.50174
99.0,-14.891997
26963.94,27250.05
1955.69,2802.8738
18.27,-20.137077
15694.11,16585.756
8294.96,8531.108
587.68,659.51013
5.76,-138.37921
3789.3,4175.835
159.95,147.98276
2233.69,2305.946
45316.04,45271.94
165.09,319.92883
7271.23,7064.965
8239.78,8716.151
1715.19,1451.9829
15314.09,15632.681
1366.98,1177.6467
14416.34,12321.189
2255.36,2060.3823
1164.0,1073.045
53217.72,50669.438
40992.7,39700.043
14055.0,16440.684
1599.69,1157.9053
490.8,401.66537
5341.4,4599.0776
170.18,65.38258
441.37,299.1469
14184.36,13086.689
2211.54,1931.3076
38570.09,37326.973
38907.86,37788.242
1385.85,978.2245
6458.92,3994.2751
12376.82,11782.95
30688.34,34439.277
1298.37,1402.1824
139707.8,146461.84
14255.44,13880.199
19520.52,16987.611
14328.82,13353.348
6544.27,5802.352
99.0,92.876816
9504.99,9595.511
2001.67,1597.431
1929.5,2612.82
22465.99,19859.45
58663.94,60911.5
1736.17,3278.8423
18251.25,17606.852
9320.38,9861.591
34392.83,34903.695
30261.34,30330.205
256.47,266.66086
29571.6,28020.064
52256.71,55297.277
5020.87,5548.0225
11695.26,9458.484
9909.01,9021.406
3880.0,3148.217
7951.25,6540.9116
2775.35,3401.5166
1510.1,519.9058
6425.63,6222.158
3757.78,4222.0186
1454.76,2354.3516
270.0,203.31146
25805.48,19352.08
94947.88,92847.15
14.74,-110.09137
18641.0,18727.291
1738.51,1219.5083
36678.66,39392.387
24429.62,24295.252
2507.6,2749.2412
9954.72,9007.851
16542.24,14634.556
12033.3,10652.625
46848.2,44034.793
6344.53,6044.9185
7118.58,6738.36
20781.46,16374.071
17297.21,19263.623
753.45,1454.7258
1797.38,2106.531
538.32,356.57858
38.85,-23.165327
13411.34,12756.191
2349.36,4664.67
773.59,657.7818
56715.79,54365.156
3655.87,2880.475
7732.15,7616.272
1224.0,1514.6891
10508.9,11611.822
599.11,768.24347
4690.37,4492.73
31691.54,31561.893
7999.06,7509.079
1868.53,2116.6636
69.91,-2.8512087
1659.95,1646.3237
13114.41,12029.466
7731.63,6707.9526
8993.58,10730.714
42001.27,41605.73
34675.7,33803.94
202.46,122.59157
31283.55,31652.502
10160.2,9393.994
82028.77,87879.95
11578.72,10632.106
18364.91,19795.162
15439.83,12561.885
2428.58,2763.3694
1790.17,2055.1365
10426.08,11291.78
20829.99,16018.888
593.29,300.7465
46.58,-0.17409986
119555.01,120792.99
9319.41,9600.803
5460.94,3742.0464
17841.83,19955.062
22071.39,18264.139
3224.48,3051.0632
4426.62,4435.475
5034.01,4771.543
43.47,60.77883
2152.97,2582.2493
398.53,411.0177
15754.38,17467.494
13589.86,11726.6045
926.12,826.4111
4392.28,3686.9592
39889.8,36539.227
22131.68,15347.838
34113.4,33761.207
67402.83,65832.55
42.87,-92.99059
6069.23,6234.9233
2534.36,3057.8699
28829.75,29918.246
3173.5,3729.7544
46.58,-475.52954
5384.96,7939.2666
8467.72,9146.77
13071.76,12682.012
-19.9,-222.19963
5668.71,6520.019
7179.18,6846.3755
41166.62,38956.227
850.69,1015.7136
11307.91,9740.559
28247.52,25662.188
9007.19,9323.116
4896.1,4378.4844
7673.14,7058.9946
23.52,28.331154
943.78,727.79175
8978.13,8129.2505
2189.98,2742.6235
19743.0,20704.537
27820.45,26079.064
27069.42,26253.367
36665.21,28192.785
9180.03,11303.655
8042.47,7986.5664
22335.42,16511.475
3465.92,3570.5215
1451.08,1102.0146
54134.78,54535.684
5314.9,5398.38
1540.0,1265.4263
681.83,549.31256
3310.4,2865.0615
6238.0,2319.7297
964.91,905.72437
9717.74,7985.8315
10238.29,9817.384
2703.64,2123.3347
6907.81,7877.1895
44.55,-24.905516
23412.01,16219.262
4783.33,5224.4443
1511.59,2357.0444
4766.82,3889.977
20949.96,20104.385
12765.7,12884.513
3638.2,4034.7676
3168.68,3629.762
57432.11,56817.305
35.73,-62.985176
988.3,683.57294
5231.0,3902.2488
28920.08,28770.18
41699.84,45916.117
14395.52,13902.26
7387.99,5869.495
16734.84,16884.777
2222.46,1887.1863
38925.54,37537.086
1010.17,782.31384
67903.38,65910.18
15779.46,13394.99
8972.86,9505.652
10200.42,10015.343
39793.41,39409.06
6892.92,5775.5605
3670.0,4479.267
24096.62,25340.564
25.94,-85.48712
3033.87,2029.6996
22.34,182.63167
2.96,-118.718
22708.62,24118.95
7179.0,7352.036
22862.65,23790.98
18680.92,17209.238
11590.51,11390.035
805.0,1145.5519
11511.55,11191.02
16039.97,12942.158
2303.58,2975.129
38441.15,38997.99
45984.17,50115.324
876.09,1005.5839
6923.38,6117.751
7737.58,9643.72
11906.85,13571.18
270.96,259.15958
42750.73,47117.082
752.77,723.4484
5893.7,5857.284
14297.91,13797.056
14217.93,13537.764
1552.34,1562.3024
3068.5,2027.6255
61663.58,63830.21
50.44,-111.5572
6887.16,6568.4517
3662.01,3251.8616
72.73,-77.440765
20221.9,21982.809
16692.94,15635.364
7275.37,6472.707
33854.81,34056.094
12701.51,12076.631
75530.96,74833.086
9590.05,9614.745
963.14,1269.7849
33901.64,29290.04
5.88,-1.7669147
12044.6,11323.638
70231.41,71238.26
19301.43,16281.471
14430.32,14736.262
1709.13,1336.2351
14140.38,14690.616
24.0,-110.755745
48649.6,52069.12
45.92,-10.395368
2528.32,2335.47
50045.69,49601.65
15828.34,13835.548
2256.62,2661.968
19434.35,16013.27
5047.66,3827.4604
2381.68,2124.356
17091.94,17493.94
10556.02,10914.946
42846.96,44122.527
129930.09,105463.43
69337.2,67212.95
56671.42,54645.656
13517.56,13680.458
5.88,-25.64792
2264.92,2516.5872
13318.69,12585.638
99.63,-130.95068
6269.73,6452.716
114014.23,109356.04
12693.54,11105.425
5611.43,4588.1514
66414.24,66313.99
709.36,1052.1859
10.76,59.765842
47981.88,68076.43
13017.31,13196.986
11264.39,8878.149
21870.73,25941.057
1629.06,1784.6139
1427.0,1402.9388
